"","paper.ID","year","author","title","Pathogen.kingdom","pathogen.kingdom.notes","Host.kingdom","host.kingdom.notes","System","System.2","System.2.simplified","PP.to.ecosystem.fxn","PP.abundance","PP.morbidity","PP.to.host.infection.prevalence...intensity","PP.to.abund.biomass","PP.to.morbidity","PP.to.unknown","abund.biomass.to.ecosystem.fxn","morbidity.to.ecosystem.fxn","unknown.to.ecosystem.fxn","ecosystem.fxn.to.PP","abiotic.or.biotic","location","note.x","experimental..PP.manipulation.or.mimic...1..observational..2..both..3.","process.vs..standing.stock.vs..both","process.vs..standing.stock.notes","highest.observational.scale..species.vs..community.ecosystem..of.ecosystem.impact","type.of.manipulation.or.comparison","spatial.scale","coordinates.in.paper","date.processed","time.start","time.end","time.elapsed","date.quant.data","time.elapsed.1","digitizing.time","figures.digitized","note.on.quant","exclude","reason.for.excluding","measureID","pathway","measure.general","measure.specific....outcome.variable","data.to.use","regression.coefficient","regression.coefficient.SE","regression.or.correlation","percent","value","digitizable.or.raw.data.available","variable.greater.without.pathogen.parasite","direction","note.directionality.of.effect","test.statistic.bounded.below","percent.difference","P","F","df","groups","t","sample.size.total","sample.size.control","sample.size.infected","secondary_factor","secondary_factor_level","tertiary_factor","tertiary_factor_level","quaternary.factor","quaternary.factor.level","variance.measure","control.mean","control.variance","variance.not.reported","control.CI.lower","control.CI.upper","infected.mean","infected.variance","infected.CI.lower","infected.CI.upper","correlation.coefficient","R.squared","R.squared.se","U","digitized_data","predictor.variable","predictor.value","predictor.unit","outcome.unit...concat.w.measure.specific","morbid_or_abund_biomass_measure","effects.on.host","effects.on.community","ecosystem_process_mediate","have.not.added.double.counting","double.counted.effect.on.plants...photosynthesizers.as.ecosystem.effect","double.counted.effect.on.non.plant.hosts.as.ecosystem.effect","ecosystem.function.not.linked.to.morbidity.or.abund","location.in.paper","note.y","exclude.as.ecosystem.measure","include.as.ecosystem.measure","reason.for.inclusion.or.exclusion.as.ecosystem.measure","notes","confirm"
"1366",627,"2012","Metz","An emergent disease causes directional changes in forest species   composition in coastal California","fungus","","plant","","terrestrial","forest","",0,0,NA,1,1,0,0,1,0,0,0,1,"Big Sur, Santa Lucia Mountains, Monterey County, CA, USA","ecosystem because seem to have measured all the tree species (count as ecosystem if all in a functional group e.g. trees are measured). no, just measured six most common; no, appendix includes all","2","stock","stock","ecosystem","comparison of infected and uninfected plots","280 500-m2 plots across 80,000 ha","0","8/27","14:54","15:14","0:20:00","10/10",NA,NA,NA,"",NA,"","","PP to abund biomass","host and community mortality","disease impacts effect size","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","1","1",NA,NA,NA,NA,NA,"F4","",NA,"","","",""
"1367",627,"2012","Metz","An emergent disease causes directional changes in forest species   composition in coastal California","fungus","","plant","","terrestrial","forest","",0,0,NA,1,1,0,0,1,0,0,0,1,"Big Sur, Santa Lucia Mountains, Monterey County, CA, USA","ecosystem because seem to have measured all the tree species (count as ecosystem if all in a functional group e.g. trees are measured). no, just measured six most common; no, appendix includes all","2","stock","stock","ecosystem","comparison of infected and uninfected plots","280 500-m2 plots across 80,000 ha","0","8/27","14:54","15:14","0:20:00","10/10",NA,NA,NA,"",NA,"","","PP to abund biomass","host and community composition","change in importance value","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"pre-disease to post-disease","","","","","1","1",NA,NA,NA,NA,NA,"F5","",NA,"","","",""
"1368",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","PP to host infection prevalence / intensity","infection prevalence","frequency of infected cells (%)","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"F1","",NA,"","","",""
"1369",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","PP abundance","abundance","viruses (10^9 l-1)","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"F1","",NA,"","","",""
"1370",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","PP to abund biomass","host mortality","average ratio of viral-induced mortality to heterotrophic nanoflagellate grazing-induced mortality of prokaryotes","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"F2","",NA,"","","",""
"1371",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","abiotic or biotic","abiotic","euphotic or aphotic","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"F1, F2","",NA,"","","",""
"1372",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","abiotic or biotic","both","lake","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"F1, F2","",NA,"","","",""
"1373",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","abiotic or biotic","biotic","prokaryotic abundance","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","","",""
"1374",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","abiotic or biotic","biotic","chlorophyll a","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","","",""
"1375",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","1","PP to abund biomass","host production","prokaryotic respiration","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"frequency of infected cells","","","","","1","",NA,NA,NA,NA,NA,"","",NA,"","","",""
"1376",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","1","abund biomass to ecosystem fxn","primary production","prokaryotic respiration","correlation coefficient and sample size and P",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,22,NA,NA,"depth","euphotic","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,0.83,NA,NA,NA,NA,"frequency of infected cells","","","","","","",NA,NA,1,NA,NA,"","",NA,"","","",""
"1377",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","1","abund biomass to ecosystem fxn","primary production","prokaryotic respiration","correlation coefficient and sample size and P",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,22,NA,NA,"depth","aphotic","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,0.89,NA,NA,NA,NA,"frequency of infected cells","","","","","","",NA,NA,1,NA,NA,"","",NA,"","","",""
"1378",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","abiotic or biotic","community consumption","flagellate grazing rate","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","","",""
"1379",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","2","abund biomass to ecosystem fxn","primary production","prokaryotic production","effect size not reported for all conditions",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,1,NA,NA,"","",NA,"","","",""
"1380",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","3","PP to abund biomass","host production","prokaryotic growth efficiency","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"frequency of infected cells","","","","","1","",NA,NA,NA,NA,NA,"","",NA,"","","",""
"1381",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","3","abund biomass to ecosystem fxn","primary production","prokaryotic growth efficiency","effect size not reported for all conditions",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"frequency of infected cells","","","","","","",NA,NA,1,NA,NA,"","",NA,"","","",""
"1382",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","abiotic or biotic","biotic","high nucleic acid contents prokaryotes","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","","",""
"1383",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","abiotic or biotic","abiotic","temperature","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","","",""
"1384",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","abiotic or biotic","biotic","total organic carbon","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"912","",NA,"","","",""
"1385",631,"","Ram","Variable Viral and Grazer Control of Prokaryotic Growth Efficiency in   Temperate Freshwater Lakes (French Massif Central)","virus","","prokaryote","","aquatic","lake","",0,1,NA,1,1,0,0,1,0,0,0,1,"French Massif Central","","2","process","process","ecosystem","comparison across sites of PP abundance and parameters of hosts","11 lakes","1","8/27","15:15","15:59","0:44:00","10/5",NA,NA,NA,"all levels reported for one variable, not for others; consider excluding altogether",NA,"","","PP to host infection prevalence / intensity","host mortality","virally induced prokaryotic mortality (% of prokaryotic production)","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"T3","",NA,"","","",""
"1386",636,"","Gao","Effects of pine wilt disease invasion on soil properties and Masson pine   forest communities in the Three Gorges reservoir region, China","animal","","plant","","terrestrial","forest","",0,0,NA,0,1,0,1,0,0,1,0,0,"Yiling District, Three Gorges reservoir region, Yangtze River, China","","2","stock","stock","ecosystem","comparison of infected and uninfected plots","15 plots 30m x 30m each","1","8/28","14:54","15:11","0:17:00","10/5 -- not yet done, table 3",NA,NA,NA,"",NA,"","4","PP to unknown","biogeochemical cycles","soil water content","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection time period with pine wood nematode","","","","","","",NA,NA,NA,NA,NA,"T2","",NA,"","","",""
"1387",636,"","Gao","Effects of pine wilt disease invasion on soil properties and Masson pine   forest communities in the Three Gorges reservoir region, China","animal","","plant","","terrestrial","forest","",0,0,NA,0,1,0,1,0,0,1,0,0,"Yiling District, Three Gorges reservoir region, Yangtze River, China","","2","stock","stock","ecosystem","comparison of infected and uninfected plots","15 plots 30m x 30m each","1","8/28","14:54","15:11","0:17:00","10/5 -- not yet done, table 3",NA,NA,NA,"",NA,"","4","unknown to ecosystem fxn","biogeochemical cycles","soil water content","one-way anova w/ >2 categories",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection time period with pine wood nematode","","","","","","",NA,NA,1,NA,NA,"T2","",NA,"","","",""
"1388",636,"","Gao","Effects of pine wilt disease invasion on soil properties and Masson pine   forest communities in the Three Gorges reservoir region, China","animal","","plant","","terrestrial","forest","",0,0,NA,0,1,0,1,0,0,1,0,0,"Yiling District, Three Gorges reservoir region, Yangtze River, China","","2","stock","stock","ecosystem","comparison of infected and uninfected plots","15 plots 30m x 30m each","1","8/28","14:54","15:11","0:17:00","10/5 -- not yet done, table 3",NA,NA,NA,"",NA,"","","abiotic or biotic","abiotic","soil depth","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","","",""
"1389",636,"","Gao","Effects of pine wilt disease invasion on soil properties and Masson pine   forest communities in the Three Gorges reservoir region, China","animal","","plant","","terrestrial","forest","",0,0,NA,0,1,0,1,0,0,1,0,0,"Yiling District, Three Gorges reservoir region, Yangtze River, China","","2","stock","stock","ecosystem","comparison of infected and uninfected plots","15 plots 30m x 30m each","1","8/28","14:54","15:11","0:17:00","10/5 -- not yet done, table 3",NA,NA,NA,"",NA,"","","PP to unknown","host or community phenotype or biomass/abund","","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","","check what this refers to",""
"1390",636,"","Gao","Effects of pine wilt disease invasion on soil properties and Masson pine   forest communities in the Three Gorges reservoir region, China","animal","","plant","","terrestrial","forest","",0,0,NA,0,1,0,1,0,0,1,0,0,"Yiling District, Three Gorges reservoir region, Yangtze River, China","","2","stock","stock","ecosystem","comparison of infected and uninfected plots","15 plots 30m x 30m each","1","8/28","14:54","15:11","0:17:00","10/5 -- not yet done, table 3",NA,NA,NA,"",NA,"","","PP to abund biomass","host and community abundance","importance value of Masson pine compared to other woody plant species","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"infection time period with pine wood nematode","","","","","","",NA,NA,NA,NA,NA,"T5","",NA,"","","",""
